x-axis,1
second,Volt
-2.210900E-03,-763.819087E-03
-2.210800E-03,-743.718585E-03
-2.210700E-03,-763.819087E-03
-2.210600E-03,-783.919590E-03
-2.210500E-03,-763.819087E-03
-2.210400E-03,-763.819087E-03
-2.210300E-03,-763.819087E-03
-2.210200E-03,-763.819087E-03
-2.210100E-03,-763.819087E-03
-2.210000E-03,-763.819087E-03
-2.209900E-03,-763.819087E-03
-2.209800E-03,-743.718585E-03
-2.209700E-03,-804.020092E-03
-2.209600E-03,-763.819087E-03
-2.209500E-03,-783.919590E-03
-2.209400E-03,-783.919590E-03
-2.209300E-03,-743.718585E-03
-2.209200E-03,-743.718585E-03
-2.209100E-03,-783.919590E-03
-2.209000E-03,-783.919590E-03
-2.208900E-03,-763.819087E-03
-2.208800E-03,-763.819087E-03
-2.208700E-03,-723.618083E-03
-2.208600E-03,-763.819087E-03
-2.208500E-03,-763.819087E-03
-2.208400E-03,-783.919590E-03
-2.208300E-03,-783.919590E-03
-2.208200E-03,-783.919590E-03
-2.208100E-03,-763.819087E-03
-2.208000E-03,-743.718585E-03
-2.207900E-03,-743.718585E-03
-2.207800E-03,-763.819087E-03
-2.207700E-03,-763.819087E-03
-2.207600E-03,-783.919590E-03
-2.207500E-03,-763.819087E-03
-2.207400E-03,-763.819087E-03
-2.207300E-03,-763.819087E-03
-2.207200E-03,-763.819087E-03
-2.207100E-03,-783.919590E-03
-2.207000E-03,-763.819087E-03
-2.206900E-03,-763.819087E-03
-2.206800E-03,-783.919590E-03
-2.206700E-03,-783.919590E-03
-2.206600E-03,-763.819087E-03
-2.206500E-03,-783.919590E-03
-2.206400E-03,-763.819087E-03
-2.206300E-03,-763.819087E-03
-2.206200E-03,-763.819087E-03
-2.206100E-03,-783.919590E-03
-2.206000E-03,-743.718585E-03
-2.205900E-03,-783.919590E-03
-2.205800E-03,-783.919590E-03
-2.205700E-03,-763.819087E-03
-2.205600E-03,-783.919590E-03
-2.205500E-03,-763.819087E-03
-2.205400E-03,-763.819087E-03
-2.205300E-03,-763.819087E-03
-2.205200E-03,-783.919590E-03
-2.205100E-03,-783.919590E-03
-2.205000E-03,-763.819087E-03
-2.204900E-03,-763.819087E-03
-2.204800E-03,-763.819087E-03
-2.204700E-03,-763.819087E-03
-2.204600E-03,-804.020092E-03
-2.204500E-03,-763.819087E-03
-2.204400E-03,-763.819087E-03
-2.204300E-03,-783.919590E-03
-2.204200E-03,-723.618083E-03
-2.204100E-03,-723.618083E-03
-2.204000E-03,-743.718585E-03
-2.203900E-03,-783.919590E-03
-2.203800E-03,-783.919590E-03
-2.203700E-03,-783.919590E-03
-2.203600E-03,-783.919590E-03
-2.203500E-03,-763.819087E-03
-2.203400E-03,-763.819087E-03
-2.203300E-03,-783.919590E-03
-2.203200E-03,-783.919590E-03
-2.203100E-03,-783.919590E-03
-2.203000E-03,-763.819087E-03
-2.202900E-03,-783.919590E-03
-2.202800E-03,-783.919590E-03
-2.202700E-03,-743.718585E-03
-2.202600E-03,-743.718585E-03
-2.202500E-03,-743.718585E-03
-2.202400E-03,-783.919590E-03
-2.202300E-03,-763.819087E-03
-2.202200E-03,-804.020092E-03
-2.202100E-03,-763.819087E-03
-2.202000E-03,-763.819087E-03
-2.201900E-03,-783.919590E-03
-2.201800E-03,-763.819087E-03
-2.201700E-03,-763.819087E-03
-2.201600E-03,-783.919590E-03
-2.201500E-03,-743.718585E-03
-2.201400E-03,-763.819087E-03
-2.201300E-03,-723.618083E-03
-2.201200E-03,-783.919590E-03
-2.201100E-03,-763.819087E-03
-2.201000E-03,-783.919590E-03
-2.200900E-03,-763.819087E-03
-2.200800E-03,-783.919590E-03
-2.200700E-03,-783.919590E-03
-2.200600E-03,-763.819087E-03
-2.200500E-03,-783.919590E-03
-2.200400E-03,-763.819087E-03
-2.200300E-03,-763.819087E-03
-2.200200E-03,-723.618083E-03
-2.200100E-03,-763.819087E-03
-2.200000E-03,-763.819087E-03
-2.199900E-03,-763.819087E-03
-2.199800E-03,-783.919590E-03
-2.199700E-03,-763.819087E-03
-2.199600E-03,-763.819087E-03
-2.199500E-03,-763.819087E-03
-2.199400E-03,-783.919590E-03
-2.199300E-03,-763.819087E-03
-2.199200E-03,-743.718585E-03
-2.199100E-03,-783.919590E-03
-2.199000E-03,-763.819087E-03
-2.198900E-03,-783.919590E-03
-2.198800E-03,-763.819087E-03
-2.198700E-03,-743.718585E-03
-2.198600E-03,-783.919590E-03
-2.198500E-03,-763.819087E-03
